container_id,shipment_id,fruit_type,origin,destination,temperature,humidity,vibration,battery_level,door_status,container_status,latitude,longitude,timestamp
C099,S00905,Pineapple,Mumbai,Ahmedabad,4.18,72.14,0.77,77,Closed,Delivered,19.115052,72.883944,2026-07-05 20:50:55
C096,S00298,Papaya,Mumbai,Pune,4.26,77.34,3.0,78,Closed,In Transit,19.029857,72.917252,2026-07-05 16:06:55
C097,S00780,Mango,Ahmedabad,Hyderabad,4.49,81.84,3.36,80,Closed,In Transit,23.007512,72.589469,2026-07-05 23:22:55
C018,S00697,Strawberry,Mumbai,Pune,4.58,72.35,2.61,88,Closed,In Transit,19.121448,72.851201,2026-07-10 10:18:55
C045,S00426,Banana,Mumbai,Bangalore,3.44,75.01,1.31,79,Closed,In Transit,19.049958,72.923321,2026-07-08 16:45:55
C035,S00698,Apple,Kolkata,Pune,6.36,93.61,3.14,71,Closed,In Transit,22.570035,88.410796,2026-07-08 18:31:55
C060,S00143,Mango,Delhi,Hyderabad,4.7,77.27,1.62,93,Closed,In Transit,28.583911,77.226299,2026-07-07 11:16:55
C002,S00407,Banana,Pune,Kolkata,2.22,80.0,2.25,95,Closed,In Transit,18.481647,73.810183,2026-07-10 02:25:55
C036,S00419,Papaya,Hyderabad,Kolkata,7.33,90.44,3.28,78,Closed,Unloading,17.423172,78.477787,2026-07-10 11:19:55
C021,S00106,Pineapple,Pune,Chennai,4.99,89.87,0.85,79,Closed,Loading,18.511282,73.892964,2026-07-08 11:37:55
C021,S00411,Grapes,Bangalore,Chennai,3.04,72.66,1.43,88,Closed,In Transit,12.985854,77.564762,2026-07-09 16:08:55
C074,S00310,Pineapple,Chennai,Ahmedabad,2.09,88.45,0.58,83,Closed,Delivered,13.034102,80.259823,2026-07-06 07:16:55
C033,S00060,Kiwi,Chennai,Pune,3.5,91.84,1.89,94,Closed,In Transit,13.124347,80.296361,2026-07-09 15:45:55
C029,S00982,Orange,Kolkata,Mumbai,4.37,81.94,1.68,92,Closed,Delivered,22.593529,88.348077,2026-07-11 02:07:55
C059,S00245,Mango,Ahmedabad,Mumbai,7.18,79.51,3.83,82,Closed,Delivered,22.976734,72.538988,2026-07-05 12:26:55
C067,S00411,Orange,Mumbai,Delhi,3.95,79.05,4.2,93,Closed,In Transit,19.086464,72.874448,2026-07-10 07:01:55
C088,S00914,Orange,Chennai,Mumbai,4.33,86.09,3.09,80,Closed,Unloading,13.076041,80.293479,2026-07-09 07:52:55
C087,S00865,Pomegranate,Hyderabad,Ahmedabad,3.76,93.7,2.76,97,Closed,Unloading,17.370788,78.47079,2026-07-07 08:28:55
C051,S00855,Papaya,Mumbai,Pune,4.86,79.67,1.93,76,Closed,In Transit,19.058282,72.857819,2026-07-09 20:23:55
C032,S00227,Kiwi,Mumbai,Kolkata,5.83,89.06,2.12,100,Closed,In Transit,19.092145,72.887738,2026-07-10 07:42:55
C081,S00198,Banana,Chennai,Delhi,4.74,78.08,2.18,84,Closed,In Transit,13.06059,80.241364,2026-07-07 13:33:55
C032,S00660,Kiwi,Bangalore,Hyderabad,3.64,72.26,2.67,92,Closed,In Transit,13.007483,77.561601,2026-07-09 11:01:55
C015,S00909,Mango,Mumbai,Kolkata,4.59,89.07,1.67,71,Closed,Unloading,19.058789,72.875404,2026-07-05 20:06:55
C019,S00362,Orange,Kolkata,Mumbai,2.6,86.58,0.2,81,Closed,In Transit,22.555875,88.34648,2026-07-05 00:09:55
C075,S00684,Mango,Mumbai,Bangalore,4.9,91.31,3.77,88,Closed,Unloading,19.120941,72.849265,2026-07-05 16:26:55
C024,S00592,Apple,Chennai,Hyderabad,3.93,85.09,4.42,99,Closed,In Transit,13.091597,80.241808,2026-07-09 00:38:55
C028,S00021,Grapes,Ahmedabad,Kolkata,3.23,93.84,2.52,100,Closed,Loading,23.03354,72.565117,2026-07-07 20:15:55
C038,S00588,Apple,Kolkata,Pune,2.99,72.4,3.68,94,Closed,In Transit,22.60516,88.386559,2026-07-04 14:52:55
C038,S00183,Orange,Pune,Delhi,6.87,91.63,0.04,96,Closed,In Transit,18.478601,73.83968,2026-07-10 17:34:55
C015,S00805,Pineapple,Chennai,Hyderabad,5.84,79.32,3.82,86,Closed,Loading,13.132229,80.256967,2026-07-04 13:51:55
C053,S00003,Kiwi,Mumbai,Ahmedabad,2.44,91.2,4.57,82,Closed,In Transit,19.107834,72.843041,2026-07-09 23:41:55
C075,S00539,Strawberry,Pune,Bangalore,7.3,88.28,2.06,75,Closed,Delivered,18.507193,73.836913,2026-07-10 13:38:55
C074,S00565,Banana,Mumbai,Kolkata,2.45,77.92,1.45,86,Closed,In Transit,19.06228,72.894495,2026-07-08 08:16:55
C048,S00408,Strawberry,Bangalore,Pune,5.6,82.4,2.4,72,Closed,Loading,13.004507,77.626886,2026-07-05 22:41:55
C025,S00488,Orange,Delhi,Ahmedabad,5.83,80.04,2.01,100,Closed,In Transit,28.584309,77.191834,2026-07-06 12:41:55
C066,S00601,Banana,Ahmedabad,Mumbai,4.2,86.84,0.88,100,Open,Unloading,22.978503,72.592185,2026-07-08 05:48:55
C076,S00491,Papaya,Chennai,Bangalore,2.37,88.5,3.78,90,Closed,In Transit,13.086733,80.262645,2026-07-08 15:41:55
C018,S00833,Apple,Pune,Ahmedabad,2.82,75.12,3.55,100,Closed,In Transit,18.496006,73.84203,2026-07-06 23:17:55
C024,S00008,Orange,Kolkata,Pune,4.09,88.8,3.8,83,Closed,Delivered,22.599556,88.373965,2026-07-10 16:05:55
C027,S00991,Papaya,Mumbai,Kolkata,2.38,88.93,2.75,76,Closed,In Transit,19.06312,72.842417,2026-07-05 05:05:55
C014,S00556,Banana,Chennai,Ahmedabad,5.57,91.31,3.72,75,Closed,Loading,13.088292,80.278464,2026-07-08 22:41:55
C054,S00857,Mango,Pune,Bangalore,3.07,88.61,0.09,80,Closed,In Transit,18.50359,73.819653,2026-07-06 21:39:55
C073,S00180,Pomegranate,Kolkata,Mumbai,5.23,71.55,3.02,88,Closed,Unloading,22.549009,88.395194,2026-07-09 07:15:55
C060,S00124,Banana,Kolkata,Hyderabad,2.67,87.86,2.44,83,Closed,Delivered,22.523256,88.371395,2026-07-08 19:54:55
C004,S00368,Banana,Chennai,Ahmedabad,6.89,87.45,0.43,79,Closed,Loading,13.043078,80.239265,2026-07-09 01:59:55
C047,S00266,Mango,Pune,Chennai,7.26,92.23,0.78,91,Closed,In Transit,18.472586,73.852927,2026-07-06 08:13:55
C026,S00281,Grapes,Pune,Delhi,6.6,75.78,4.44,78,Closed,Unloading,18.50567,73.879274,2026-07-06 16:30:55
C040,S00642,Grapes,Pune,Ahmedabad,6.53,85.66,2.22,74,Closed,Loading,18.508886,73.857055,2026-07-09 16:18:55
C058,S00772,Grapes,Pune,Chennai,2.69,93.01,1.16,83,Closed,In Transit,18.515667,73.877343,2026-07-05 17:36:55
C097,S00064,Grapes,Chennai,Bangalore,2.3,73.96,3.87,93,Closed,In Transit,13.09564,80.317147,2026-07-10 13:52:55
C049,S00525,Mango,Ahmedabad,Chennai,5.02,86.24,0.08,91,Closed,In Transit,23.040692,72.614144,2026-07-04 18:44:55
C097,S00845,Strawberry,Delhi,Kolkata,3.74,79.71,2.63,90,Closed,In Transit,28.599186,77.192781,2026-07-06 10:38:55
C026,S00359,Orange,Chennai,Delhi,7.51,70.65,4.23,98,Closed,Loading,13.076106,80.24647,2026-07-07 20:52:55
C022,S00366,Pomegranate,Ahmedabad,Kolkata,4.79,87.97,4.18,95,Closed,In Transit,23.030544,72.590385,2026-07-04 18:35:55
C038,S00711,Kiwi,Bangalore,Chennai,6.65,77.62,1.41,90,Closed,Unloading,12.957172,77.557286,2026-07-09 07:35:55
C084,S00139,Mango,Delhi,Hyderabad,7.73,75.94,1.85,85,Closed,Loading,28.623301,77.162534,2026-07-04 21:30:55
C053,S00484,Orange,Chennai,Pune,3.74,87.25,4.74,93,Closed,In Transit,13.120949,80.309912,2026-07-07 13:46:55
C087,S00327,Kiwi,Ahmedabad,Kolkata,6.29,78.23,2.65,84,Closed,In Transit,23.048232,72.553659,2026-07-05 18:10:55
C087,S00531,Mango,Chennai,Ahmedabad,6.9,72.17,2.85,82,Closed,Unloading,13.096132,80.280233,2026-07-06 00:53:55
C096,S00009,Mango,Chennai,Delhi,3.24,77.85,3.94,76,Closed,Unloading,13.070469,80.229689,2026-07-11 08:37:55
C071,S00335,Banana,Hyderabad,Chennai,6.09,79.75,1.38,71,Closed,In Transit,17.409442,78.459255,2026-07-06 08:00:55
C074,S00294,Papaya,Bangalore,Hyderabad,4.07,73.11,4.12,80,Closed,In Transit,12.958757,77.616897,2026-07-09 17:37:55
C075,S00885,Mango,Kolkata,Chennai,4.33,83.3,1.25,89,Open,Delivered,22.54408,88.320501,2026-07-08 06:24:55
C084,S00812,Strawberry,Ahmedabad,Mumbai,4.85,72.15,0.34,100,Closed,Loading,23.068081,72.594036,2026-07-05 16:57:55
C060,S00282,Orange,Delhi,Kolkata,7.27,82.08,3.13,72,Closed,In Transit,28.632766,77.169946,2026-07-04 20:21:55
C095,S00284,Mango,Chennai,Bangalore,3.44,75.83,1.33,85,Open,Loading,13.088862,80.306855,2026-07-08 04:39:55
C024,S00541,Banana,Hyderabad,Pune,2.87,91.03,3.03,95,Closed,Loading,17.379601,78.503063,2026-07-08 14:53:55
C059,S00929,Pomegranate,Bangalore,Pune,2.62,85.87,0.39,92,Closed,In Transit,12.948815,77.63618,2026-07-09 05:18:55
C034,S00344,Pineapple,Mumbai,Delhi,2.2,93.5,4.44,89,Closed,In Transit,19.029853,72.90323,2026-07-07 15:14:55
C058,S00019,Papaya,Delhi,Hyderabad,3.19,78.29,5.0,75,Open,In Transit,28.662207,77.257189,2026-07-04 17:19:55
C015,S00113,Pomegranate,Pune,Hyderabad,2.98,82.66,3.44,95,Closed,Unloading,18.504814,73.894326,2026-07-08 02:20:55
C085,S00070,Grapes,Chennai,Delhi,4.43,80.28,0.63,96,Closed,In Transit,13.091967,80.296025,2026-07-09 00:42:55
C065,S00688,Orange,Bangalore,Mumbai,2.84,79.46,2.31,71,Closed,Delivered,12.971995,77.546522,2026-07-07 03:41:55
C022,S00194,Apple,Chennai,Hyderabad,6.32,85.7,0.23,95,Closed,In Transit,13.107921,80.312243,2026-07-07 18:03:55
C064,S00556,Apple,Chennai,Bangalore,2.05,70.04,3.95,71,Closed,Loading,13.062545,80.2464,2026-07-07 05:58:55
C011,S00300,Banana,Kolkata,Bangalore,7.89,92.1,0.4,99,Closed,In Transit,22.522968,88.341291,2026-07-07 04:43:55
C046,S00656,Papaya,Mumbai,Ahmedabad,6.43,90.88,0.62,75,Closed,Delivered,19.048816,72.897328,2026-07-04 23:48:55
C022,S00259,Papaya,Delhi,Bangalore,3.88,85.21,0.24,87,Closed,In Transit,28.587498,77.201392,2026-07-08 22:41:55
C049,S00289,Mango,Kolkata,Delhi,7.73,75.47,0.36,74,Closed,Loading,22.585577,88.376826,2026-07-10 04:06:55
C042,S00076,Strawberry,Kolkata,Pune,4.1,83.76,4.88,92,Closed,Unloading,22.612147,88.368352,2026-07-08 16:38:55
C015,S00377,Pomegranate,Bangalore,Hyderabad,5.7,80.96,1.03,78,Closed,In Transit,13.018082,77.609309,2026-07-07 16:20:55
C043,S00102,Banana,Ahmedabad,Chennai,2.94,83.74,0.09,70,Closed,Delivered,23.041673,72.547548,2026-07-10 07:39:55
C048,S00208,Mango,Kolkata,Delhi,7.88,85.04,4.26,89,Closed,In Transit,22.602114,88.333381,2026-07-07 07:48:55
C052,S00927,Orange,Pune,Mumbai,3.41,76.24,1.4,100,Closed,Loading,18.50604,73.861985,2026-07-10 21:53:55
C049,S00960,Orange,Pune,Delhi,6.65,72.97,2.14,100,Closed,Loading,18.549423,73.861521,2026-07-11 11:19:55
C019,S00336,Grapes,Bangalore,Delhi,7.98,89.37,1.21,71,Closed,In Transit,13.004214,77.609553,2026-07-10 09:46:55
C001,S00412,Strawberry,Delhi,Pune,4.99,93.86,3.04,74,Closed,Unloading,28.628493,77.182724,2026-07-11 03:06:55
C075,S00372,Grapes,Bangalore,Delhi,6.63,85.93,3.37,89,Closed,Unloading,12.941251,77.560619,2026-07-05 03:25:55
C025,S00732,Grapes,Bangalore,Chennai,4.78,86.14,3.23,91,Closed,In Transit,12.936524,77.578548,2026-07-10 22:56:55
C051,S00295,Banana,Pune,Hyderabad,3.55,71.08,4.77,86,Closed,Loading,18.471,73.850433,2026-07-10 03:57:55
C094,S00053,Banana,Chennai,Delhi,2.25,73.53,1.56,72,Closed,Delivered,13.045717,80.268487,2026-07-05 15:39:55
C070,S00543,Pineapple,Kolkata,Hyderabad,2.82,74.15,3.21,80,Closed,Unloading,22.571061,88.318315,2026-07-10 06:53:55
C076,S00824,Apple,Pune,Chennai,6.65,75.29,2.09,73,Closed,Unloading,18.502315,73.844042,2026-07-09 20:18:55
C063,S00432,Papaya,Bangalore,Chennai,4.82,73.88,4.44,91,Closed,Unloading,12.932274,77.556212,2026-07-05 10:22:55
C044,S00744,Pomegranate,Ahmedabad,Pune,2.3,79.28,3.99,70,Closed,Loading,22.984629,72.552222,2026-07-05 23:36:55
C019,S00531,Kiwi,Pune,Delhi,3.8,78.18,2.79,87,Closed,Unloading,18.563284,73.839778,2026-07-06 19:17:55
C025,S00012,Kiwi,Ahmedabad,Hyderabad,6.16,80.35,0.67,99,Closed,In Transit,22.984907,72.556387,2026-07-10 14:24:55
C072,S00980,Grapes,Delhi,Hyderabad,2.47,72.18,1.47,82,Closed,Unloading,28.644527,77.252478,2026-07-09 14:42:55
C021,S00044,Apple,Delhi,Bangalore,3.91,91.49,1.34,98,Closed,In Transit,28.572862,77.200028,2026-07-07 11:17:55
C069,S00861,Mango,Chennai,Hyderabad,5.75,88.61,4.4,70,Closed,Loading,13.036117,80.275988,2026-07-08 03:42:55
C024,S00562,Pomegranate,Kolkata,Delhi,6.17,75.41,0.44,79,Closed,Loading,22.612747,88.338194,2026-07-10 07:32:55
C063,S00211,Banana,Ahmedabad,Pune,4.29,86.57,3.06,100,Closed,In Transit,23.019579,72.550594,2026-07-06 02:50:55
C035,S00973,Orange,Pune,Delhi,4.53,84.43,4.88,72,Closed,In Transit,18.542449,73.886069,2026-07-09 05:06:55
C098,S00355,Pomegranate,Bangalore,Delhi,5.62,77.13,2.42,100,Closed,In Transit,12.994034,77.60357,2026-07-04 23:48:55
C075,S00696,Papaya,Ahmedabad,Hyderabad,3.24,75.96,2.2,75,Open,In Transit,22.999822,72.612019,2026-07-09 09:29:55
C100,S00101,Pomegranate,Ahmedabad,Kolkata,2.18,86.19,4.33,73,Closed,Delivered,23.055196,72.562426,2026-07-04 19:29:55
C098,S00584,Pineapple,Delhi,Pune,6.98,75.61,2.32,81,Closed,In Transit,28.622684,77.185443,2026-07-06 11:14:55
C080,S00932,Kiwi,Ahmedabad,Kolkata,4.8,75.22,0.38,100,Closed,Unloading,22.989245,72.521646,2026-07-05 06:35:55
C054,S00638,Banana,Ahmedabad,Pune,3.63,77.12,1.92,92,Closed,Loading,22.992613,72.524024,2026-07-10 11:35:55
C097,S00461,Strawberry,Hyderabad,Delhi,4.55,78.35,0.65,84,Closed,Delivered,17.430313,78.517148,2026-07-05 13:56:55
C002,S00356,Mango,Mumbai,Bangalore,2.67,70.7,3.8,83,Closed,In Transit,19.11825,72.889798,2026-07-07 19:30:55
C042,S00390,Grapes,Bangalore,Kolkata,2.86,77.29,2.31,94,Closed,In Transit,12.943272,77.588997,2026-07-05 23:44:55
C056,S00706,Pineapple,Bangalore,Hyderabad,3.28,88.44,3.68,83,Closed,In Transit,12.939286,77.577858,2026-07-05 08:54:55
C033,S00294,Pomegranate,Chennai,Kolkata,7.12,76.29,1.49,82,Closed,In Transit,13.12175,80.229369,2026-07-11 08:13:55
C046,S00809,Grapes,Ahmedabad,Pune,4.35,85.8,4.06,84,Closed,In Transit,23.047068,72.602697,2026-07-06 07:50:55
C048,S00660,Pineapple,Hyderabad,Delhi,2.14,90.18,0.7,77,Closed,In Transit,17.387853,78.468427,2026-07-05 00:15:55
C058,S00315,Strawberry,Bangalore,Delhi,2.84,94.73,0.63,76,Closed,Delivered,12.998243,77.564154,2026-07-11 03:31:55
C050,S00804,Grapes,Mumbai,Pune,3.55,90.03,0.1,76,Closed,In Transit,19.080705,72.873967,2026-07-08 05:11:55
C026,S00097,Orange,Hyderabad,Kolkata,3.07,82.03,3.42,89,Closed,In Transit,17.413855,78.50639,2026-07-04 20:49:55
C034,S00815,Pomegranate,Delhi,Kolkata,4.1,87.16,1.17,75,Closed,In Transit,28.640514,77.178362,2026-07-06 20:38:55
C081,S00850,Strawberry,Delhi,Ahmedabad,4.73,75.59,3.8,71,Closed,In Transit,28.652687,77.210696,2026-07-06 16:05:55
C032,S00035,Banana,Mumbai,Bangalore,6.75,90.4,3.78,76,Closed,In Transit,19.041836,72.867416,2026-07-05 09:49:55
C025,S00040,Banana,Hyderabad,Chennai,3.05,85.12,2.4,78,Open,In Transit,17.412312,78.454312,2026-07-06 09:00:55
C099,S00855,Strawberry,Ahmedabad,Kolkata,3.76,76.36,1.61,80,Closed,In Transit,23.024426,72.575032,2026-07-09 23:12:55
C039,S00855,Papaya,Chennai,Pune,4.3,74.67,0.27,99,Closed,Delivered,13.060642,80.319182,2026-07-09 16:09:55
C006,S00959,Papaya,Delhi,Chennai,3.04,73.08,4.37,78,Closed,In Transit,28.597786,77.229629,2026-07-10 18:55:55
C032,S00324,Pomegranate,Mumbai,Delhi,2.95,94.1,0.49,96,Closed,In Transit,19.042983,72.922936,2026-07-10 09:55:55
C062,S00129,Pomegranate,Delhi,Mumbai,6.75,83.24,2.7,80,Closed,Delivered,28.575629,77.172393,2026-07-08 03:19:55
C004,S00383,Strawberry,Kolkata,Hyderabad,2.02,78.86,4.61,80,Closed,Delivered,22.591115,88.359532,2026-07-05 18:58:55
C068,S00412,Mango,Mumbai,Hyderabad,2.65,83.1,1.76,91,Closed,Delivered,19.121069,72.865575,2026-07-08 18:47:55
C060,S00733,Strawberry,Pune,Mumbai,4.49,75.47,3.55,77,Closed,Loading,18.530275,73.888383,2026-07-09 18:49:55
C100,S00268,Papaya,Bangalore,Kolkata,7.93,90.26,1.98,96,Closed,In Transit,13.013284,77.546885,2026-07-08 03:45:55
C047,S00725,Strawberry,Delhi,Kolkata,4.74,78.49,4.47,85,Closed,In Transit,28.661462,77.243091,2026-07-10 06:57:55
C072,S00215,Mango,Delhi,Hyderabad,3.38,88.55,1.93,84,Closed,In Transit,28.623377,77.161576,2026-07-05 11:36:55
C003,S00991,Pineapple,Kolkata,Delhi,4.9,86.15,4.71,84,Closed,Loading,22.58731,88.353562,2026-07-04 21:29:55
C001,S00255,Apple,Bangalore,Ahmedabad,5.13,89.43,4.53,72,Closed,In Transit,12.962947,77.550399,2026-07-08 10:46:55
C058,S00120,Papaya,Mumbai,Chennai,5.6,92.12,0.14,74,Closed,In Transit,19.027368,72.838943,2026-07-08 16:32:55
C087,S00619,Strawberry,Mumbai,Pune,4.79,75.57,0.93,76,Closed,In Transit,19.043234,72.854822,2026-07-09 22:45:55
C010,S00237,Pineapple,Bangalore,Mumbai,7.09,93.14,0.27,77,Closed,Delivered,12.925709,77.580893,2026-07-07 13:44:55
C030,S00399,Kiwi,Hyderabad,Pune,7.8,80.68,2.08,90,Closed,In Transit,17.360137,78.51727,2026-07-10 05:27:55
C056,S00309,Papaya,Hyderabad,Chennai,2.21,78.28,3.78,97,Closed,Delivered,17.355015,78.526395,2026-07-07 23:03:55
C067,S00532,Kiwi,Pune,Ahmedabad,3.11,70.18,1.42,88,Closed,In Transit,18.567381,73.887565,2026-07-05 12:27:55
C044,S00493,Banana,Bangalore,Chennai,7.55,92.7,0.88,76,Closed,Delivered,12.927242,77.550494,2026-07-04 20:57:55
C080,S00040,Orange,Hyderabad,Ahmedabad,5.12,88.99,3.18,92,Closed,Delivered,17.350157,78.452933,2026-07-06 20:26:55
C083,S00817,Grapes,Bangalore,Hyderabad,4.52,84.06,2.87,77,Closed,Unloading,13.006845,77.600184,2026-07-10 11:55:55
C057,S00829,Kiwi,Ahmedabad,Chennai,6.47,85.89,4.33,81,Closed,Delivered,22.999458,72.620755,2026-07-07 21:54:55
C059,S00712,Strawberry,Bangalore,Mumbai,3.79,90.56,0.7,71,Closed,In Transit,12.942626,77.583341,2026-07-05 03:11:55
C072,S00727,Papaya,Bangalore,Pune,4.55,83.48,0.56,74,Closed,In Transit,13.009029,77.61274,2026-07-08 08:51:55
C011,S00040,Grapes,Chennai,Ahmedabad,6.9,87.67,0.37,71,Closed,Loading,13.068548,80.245607,2026-07-10 10:36:55
C048,S00752,Kiwi,Hyderabad,Ahmedabad,2.37,94.58,4.91,95,Closed,In Transit,17.396418,78.485558,2026-07-07 21:34:55
C055,S00416,Banana,Hyderabad,Delhi,7.27,85.68,0.29,81,Closed,In Transit,17.409875,78.44573,2026-07-06 05:49:55
C081,S00158,Apple,Pune,Delhi,4.79,85.89,4.71,92,Closed,Delivered,18.473816,73.822881,2026-07-09 03:31:55
C069,S00882,Apple,Kolkata,Bangalore,5.47,87.29,4.66,85,Closed,In Transit,22.525916,88.364168,2026-07-09 14:14:55
C038,S00289,Strawberry,Hyderabad,Bangalore,2.39,83.77,2.19,75,Closed,In Transit,17.377069,78.443751,2026-07-05 02:37:55
C043,S00202,Mango,Mumbai,Kolkata,5.8,74.11,2.4,87,Closed,Loading,19.076798,72.884672,2026-07-07 07:41:55
C097,S00662,Papaya,Mumbai,Bangalore,7.97,91.83,0.05,79,Closed,In Transit,19.083509,72.843365,2026-07-07 10:10:55
C007,S00551,Grapes,Hyderabad,Kolkata,5.73,75.59,4.45,79,Closed,Loading,17.398515,78.52619,2026-07-09 10:52:55
C019,S00882,Kiwi,Kolkata,Ahmedabad,2.53,75.29,3.89,95,Open,Loading,22.545761,88.350245,2026-07-10 06:48:55
C093,S00274,Grapes,Kolkata,Pune,7.11,73.11,4.52,88,Open,In Transit,22.533856,88.373075,2026-07-10 12:15:55
C094,S00761,Strawberry,Pune,Chennai,5.68,93.77,0.01,84,Closed,Loading,18.50378,73.817356,2026-07-06 15:44:55
C060,S00033,Papaya,Chennai,Kolkata,5.28,81.42,0.4,71,Closed,In Transit,13.052519,80.232291,2026-07-07 06:32:55
C049,S00508,Grapes,Kolkata,Bangalore,3.4,86.29,3.66,94,Closed,In Transit,22.525206,88.375916,2026-07-07 11:31:55
C006,S00989,Apple,Bangalore,Ahmedabad,6.78,87.54,4.97,81,Closed,In Transit,12.943608,77.556217,2026-07-08 05:37:55
C015,S00508,Banana,Kolkata,Delhi,6.21,82.54,4.25,92,Closed,In Transit,22.56158,88.390489,2026-07-08 00:16:55
C013,S00345,Papaya,Delhi,Bangalore,6.85,79.59,0.24,89,Closed,Delivered,28.648001,77.176944,2026-07-09 17:50:55
C086,S00221,Strawberry,Chennai,Hyderabad,7.63,89.39,4.66,86,Closed,In Transit,13.051082,80.289249,2026-07-09 02:03:55
C001,S00948,Kiwi,Pune,Delhi,5.56,92.39,2.02,77,Closed,Loading,18.501059,73.836946,2026-07-07 13:32:55
C047,S00995,Papaya,Pune,Chennai,6.17,88.52,4.28,80,Open,In Transit,18.544342,73.883234,2026-07-06 02:13:55
C100,S00140,Pomegranate,Ahmedabad,Bangalore,4.51,73.88,2.16,99,Closed,In Transit,23.024284,72.5899,2026-07-06 07:38:55
C099,S00494,Apple,Bangalore,Mumbai,6.77,72.52,1.41,80,Closed,In Transit,13.009406,77.600747,2026-07-10 19:01:55
C030,S00076,Orange,Bangalore,Hyderabad,6.15,82.19,1.16,76,Closed,In Transit,13.006443,77.558118,2026-07-06 11:03:55
C083,S00935,Grapes,Bangalore,Pune,4.67,91.31,4.11,79,Closed,Delivered,12.967771,77.595457,2026-07-06 06:06:55
C031,S00095,Mango,Bangalore,Delhi,7.74,92.62,4.08,74,Closed,Loading,12.991244,77.546675,2026-07-09 20:12:55
C099,S00437,Apple,Chennai,Kolkata,6.62,77.0,3.54,77,Closed,In Transit,13.075274,80.299891,2026-07-07 12:13:55
C068,S00089,Papaya,Mumbai,Chennai,2.39,83.04,4.38,70,Closed,Loading,19.101856,72.875263,2026-07-08 08:14:55
C017,S00319,Pomegranate,Delhi,Mumbai,6.73,76.47,4.15,71,Closed,In Transit,28.639788,77.197633,2026-07-10 04:22:55
C055,S00566,Pomegranate,Kolkata,Pune,2.32,91.16,4.38,75,Closed,Loading,22.577915,88.343607,2026-07-09 12:50:55
C062,S00220,Pineapple,Pune,Delhi,7.17,70.88,4.97,95,Closed,In Transit,18.477782,73.809289,2026-07-07 02:08:55
C080,S00699,Papaya,Delhi,Kolkata,7.29,78.69,4.78,89,Open,Delivered,28.663519,77.212287,2026-07-06 03:11:55
C040,S00979,Pomegranate,Mumbai,Hyderabad,3.53,73.97,4.01,91,Closed,In Transit,19.087322,72.911564,2026-07-06 04:08:55
C084,S00735,Banana,Ahmedabad,Chennai,4.0,75.9,4.15,99,Closed,In Transit,23.027031,72.590233,2026-07-05 02:03:55
C018,S00191,Apple,Kolkata,Delhi,3.17,79.11,3.82,81,Closed,Loading,22.535476,88.383751,2026-07-10 17:17:55
C004,S00231,Orange,Ahmedabad,Hyderabad,2.42,77.68,1.96,77,Open,In Transit,22.996053,72.553859,2026-07-06 06:30:55
C036,S00226,Apple,Delhi,Mumbai,4.99,87.1,1.07,89,Closed,Delivered,28.650707,77.175299,2026-07-06 12:54:55
C058,S00301,Grapes,Bangalore,Delhi,6.04,82.6,1.35,72,Closed,Loading,12.998812,77.577323,2026-07-11 07:44:55
C008,S00514,Mango,Bangalore,Mumbai,3.45,87.59,2.86,85,Closed,In Transit,13.005969,77.633459,2026-07-10 00:05:55
C031,S00256,Grapes,Delhi,Kolkata,7.44,82.31,1.83,87,Closed,Loading,28.622891,77.234082,2026-07-08 19:50:55
C074,S00632,Banana,Hyderabad,Pune,4.09,78.4,4.25,79,Closed,In Transit,17.346048,78.461883,2026-07-07 21:27:55
C030,S00705,Apple,Ahmedabad,Kolkata,6.52,70.62,0.68,82,Closed,In Transit,23.008701,72.548933,2026-07-04 13:34:55
C046,S00944,Apple,Delhi,Bangalore,6.88,85.79,1.16,88,Closed,Delivered,28.603266,77.193655,2026-07-05 12:19:55
C057,S00320,Apple,Chennai,Bangalore,7.72,90.62,2.32,99,Closed,Loading,13.055743,80.280441,2026-07-06 07:54:55
C088,S00030,Papaya,Hyderabad,Delhi,3.83,87.35,1.44,99,Closed,In Transit,17.358031,78.474,2026-07-07 12:51:55
C039,S00068,Apple,Chennai,Hyderabad,5.83,88.03,3.13,96,Closed,In Transit,13.125587,80.306965,2026-07-05 18:38:55
C085,S00676,Pomegranate,Kolkata,Pune,2.36,83.02,3.63,71,Closed,Delivered,22.547466,88.385504,2026-07-05 06:17:55
C028,S00370,Strawberry,Kolkata,Hyderabad,6.88,93.82,1.21,96,Closed,In Transit,22.61066,88.38296,2026-07-09 10:38:55
C036,S00375,Banana,Chennai,Bangalore,4.16,89.18,3.36,100,Open,In Transit,13.059613,80.27222,2026-07-08 15:24:55
C064,S00480,Strawberry,Bangalore,Pune,4.59,87.97,4.54,80,Closed,Delivered,13.019467,77.606942,2026-07-04 16:39:55
C011,S00076,Pineapple,Kolkata,Ahmedabad,6.44,81.41,3.35,91,Closed,In Transit,22.52399,88.407027,2026-07-07 02:04:55
C036,S00098,Orange,Kolkata,Delhi,4.6,92.06,0.78,94,Closed,In Transit,22.5226,88.322386,2026-07-10 12:44:55
C021,S00551,Banana,Pune,Hyderabad,5.59,75.5,3.95,72,Open,In Transit,18.535378,73.83297,2026-07-06 05:41:55
C060,S00941,Banana,Ahmedabad,Delhi,6.51,92.69,1.73,85,Closed,In Transit,23.056892,72.567479,2026-07-11 02:36:55
